,
0,97.24993676683438
1,77.06098634481438
2,-19.031148051006607
3,25.42869941176602
4,-22.908803406640796
5,69.57217819142885
6,5.369713786796864
7,61.48072933948996
8,-21.300700024148558
9,92.34681430027247
10,-93.97588046868493
11,90.7459877197477
12,42.87698059584705
13,29.309646542775933
14,-10.669546818715746
15,-65.07461642134432
16,67.04941710875289
17,94.01876947629538
18,-73.00501940322553
19,-49.80219791851289
20,82.0014246020764
21,35.29318343419918
22,24.632151885802713
23,2.4431384368255005
24,-99.30344974449834
25,-54.62233643349909
26,95.69145820413382
27,72.25048278320244
28,-97.1229548809193
29,-2.844625449656556
30,-16.719405783133404
31,54.58048518772217
32,-2.3704917794101195
33,4.512912263549525
34,56.40988578046251
35,18.24586865054635
36,-74.72144537695273
37,-78.05614428685402
38,32.58107754018251
39,99.41862396081105
40,-30.763809445874255
41,-64.78909607227953
42,-86.422207935864
43,-38.12082304678521
44,-33.04803995713791
45,-24.766486221120786
46,90.44136899004904
47,43.86410379935673
48,55.86848754510135
49,23.531734638556227
50,29.847667966498122
51,51.25666078254158
52,-70.43316204969585
53,19.89073563366182
54,79.72173679624494
55,-65.61342679075972
56,63.785620956239306
57,-86.14124640360936
58,91.13745419437089
59,-36.532431709447586
60,-98.95976563044131
61,51.98710234480718
62,-38.264033694127846
63,43.05113736430954
64,-83.81049465034593
65,69.17558774132179
66,43.67524064226797
67,74.07860147470484
68,74.43193948829673
69,52.31264434519551
70,33.89129349298293
71,80.40565552116607
72,64.29246470455885
73,66.5314535480017
74,27.983586717389844
75,-68.75913386337642
76,56.633590951596425
77,46.28108203263532
78,12.94639112019065
79,44.66985241744565
80,-52.052383040080905
81,-2.0282948564900005
82,-15.27946249162107
83,59.13550897653974
84,52.681998629400795
85,-52.22223840610383
86,27.021864704565978
87,-53.69095492336073
88,23.187635688468724
89,-46.299087216555414
90,98.24262952272555
91,52.06377328638733
92,-3.566525474739831
93,89.04006927098652
94,-27.852347595005877
95,-83.12179336578065
96,89.70270795040119
97,38.165498697063896
98,23.10171779080051
99,78.99561308031947
100,-97.4923548158244
101,-39.81759170216754
102,93.01615139905616
103,-79.58189145830318
104,19.204346987628114
105,-6.204463545223334
106,43.465128475863516
107,71.77418668451806
108,-62.8803177576725
109,-7.5250077392803885
110,80.65995047252176
111,-95.57909861264429
112,52.081232547970686
113,59.17039906557698
114,-37.22981807336626
115,-52.83495973285489
116,-1.1096411838401248
117,37.05089292266366
118,88.92674208138047
119,-12.137615059098064
120,-0.5131287534528699
121,-80.27641479621666
122,10.887503759251281
123,-12.86113620540796
124,-63.74708455764417
125,-69.23763838773426
126,86.74587783850292
127,-72.74687615204614
128,99.70899987706257
129,38.12412553272136
130,92.20849293627019
131,55.100303978738545
132,-99.85517169273716
133,-34.905718185677934
134,8.8207267272602
135,-38.6987338954187
136,34.54077965592797
137,-30.85733532716248
138,96.11988416653828
139,-29.20633745766674
140,-96.09690499076768
141,62.5504116542783
142,96.56288941873365
143,-37.63283665590436
144,-24.218312353019122
145,49.605889880055415
146,-11.433985280514813
147,-80.02169937768782
148,98.52449209599315
149,7.252391906604118
150,-73.09040664217805
151,-73.73999814000034
152,72.79873544675745
153,41.6544971419898
154,99.64814132609857
155,63.151384285923406
156,56.44797394544049
157,52.72315271559326
158,80.99504841586788
159,-79.3756227886771
160,-57.65792211260587
161,70.21772331553963
162,48.59303390243457
163,-18.98580021431759
164,-38.99163721040788
165,-5.161004491851218
166,-71.05246594501098
167,-1.131968926876182
168,6.024847787718374
169,2.048487453916805
170,-54.50616932071564
171,86.99878369702589
172,3.538416957800908
173,-8.147819142717182
174,55.34759958752024
175,46.76064870290091
176,20.47638653337791
177,-88.61419316501555
178,-85.59936180916073
179,27.136327530632954
180,75.26676579755639
181,-14.504109261012456
182,41.68068255008172
183,-85.96197636760972
184,-96.1869683291724
185,1.6619721661995905
186,73.88119973975816
187,59.70980240744389
188,59.84681279632895
189,-60.77734014377744
190,42.874874448794515
191,-56.99831504902306
192,57.30148197873698
193,-65.57049420342196
194,-58.77055352096077
195,-7.105160196893572
196,-85.09469718873012
197,19.316103252234655
198,-61.80190418295644
199,86.96347291521646
200,-38.49749590641099
201,-7.621573396447275
202,65.95065628339748
203,-39.97249652253072
204,41.92397241310992
205,-85.07978391689471
206,50.04316118786268
207,-6.218916989101124
208,88.98279490600768
209,-97.20521760307143
210,-89.16023002739834
211,47.68977443820783
212,27.113015970781085
213,86.19444072068593
214,-7.8078776719352465
215,2.577991237490333
